,name,company,year,price,kms_driven,fuel_type
32951,Daihatsu Tanto,Daihatsu ,2014,1090000,45000,Petrol
32952,Toyota Vitz,Toyota ,2001,1250000,111111,Petrol
32953,Toyota Aqua,Toyota ,2017,2950000,28000,Petrol
32954,Honda Vezel,Honda ,2018,6600000,7000,Petrol
32955,Toyota Vitz,Toyota ,2017,2495000,64000,Petrol
32956,Suzuki Alto,Suzuki ,2013,1350000,39000,Petrol
32957,Toyota Corolla,Toyota ,2013,1850000,102000,Petrol
32958,Toyota Vitz,Toyota ,2015,2080000,39900,Petrol
32959,Honda N,Honda ,2017,1975000,32000,Petrol
32960,Mitsubishi Pajero,Mitsubishi ,1993,1745000,173500,Diesel
32961,Suzuki Wagon,Suzuki ,2015,1125000,41000,Petrol
32962,Toyota Aqua,Toyota ,2015,2825000,90000,Petrol
32963,Toyota Corolla,Toyota ,2014,1745000,73000,Petrol
32964,Honda Freed,Honda ,2014,2800000,145000,Petrol
32965,Suzuki Wagon,Suzuki ,2017,1430000,21000,Petrol
32966,Suzuki Hustler,Suzuki ,2016,1735000,32000,Petrol
32967,Toyota Passo,Toyota ,2012,1475000,165000,Petrol
32968,Suzuki Cultus,Suzuki ,2010,700000,118000,Petrol
32969,Suzuki Alto,Suzuki ,2014,1495000,87000,Petrol
32970,Toyota Corolla,Toyota ,1991,1800000,134700,Petrol
32971,Daihatsu Hijet,Daihatsu ,2016,1450000,39000,Petrol
32972,Suzuki Cultus,Suzuki ,2004,530000,80044,Petrol
32973,Toyota Prius,Toyota ,2016,2225000,154000,Hybrid
32974,Honda Civic,Honda ,2018,3700000,25000,Petrol
32975,Suzuki Swift,Suzuki ,2019,2015000,14000,Petrol
32976,Toyota Corolla,Toyota ,2006,1000000,231291,Petrol
32977,Toyota Vitz,Toyota ,2011,1510000,98000,Petrol
32978,Toyota Corolla,Toyota ,2016,3300000,51844,Petrol
32979,Honda Fit,Honda ,2017,3250000,32000,Hybrid
32980,Honda City,Honda ,2014,1790000,131800,Petrol
32981,Daihatsu Hijet,Daihatsu ,2011,900000,70000,Petrol
32982,Suzuki Mehran,Suzuki ,2017,640000,41000,Petrol
32983,Honda City,Honda ,2014,1900000,77000,Petrol
32984,Suzuki Wagon,Suzuki ,2019,1550000,28000,Petrol
32985,Honda BR-V,Honda ,2019,3125000,25000,Petrol
32986,Suzuki Mehran,Suzuki ,2007,425000,54000,Petrol
32987,Toyota Prado,Toyota ,2014,14000000,40000,Petrol
32988,Suzuki Mehran,Suzuki ,2013,650000,64000,Petrol
32989,Suzuki Mehran,Suzuki ,2016,650000,28000,Petrol
32990,Suzuki Every,Suzuki ,2012,1150000,100000,Petrol
32991,Suzuki Alto,Suzuki ,2012,800000,80000,Petrol
32992,Honda Civic,Honda ,2003,1050000,200000,Petrol
32993,Toyota Land,Toyota ,2016,25000000,41000,Petrol
32994,Daihatsu Mira,Daihatsu ,2014,1595000,42500,Petrol
32995,Suzuki Wagon,Suzuki ,2017,1410000,28000,Petrol
32996,Suzuki Alto,Suzuki ,2007,615000,85000,Petrol
32997,Toyota Land,Toyota ,2010,17000000,132000,Petrol
32998,Mazda Azwagon,Mazda ,2014,1100000,56000,Petrol
32999,Suzuki Swift,Suzuki ,2014,1380000,95000,Petrol
33000,Suzuki Alto,Suzuki ,2011,650000,79000,Petrol
33001,Toyota Premio,Toyota ,2003,1600000,85000,Petrol
33002,Toyota Prius,Toyota ,2014,3800000,80000,Petrol
33003,Suzuki Mehran,Suzuki ,2015,740000,44446,Petrol
33004,Toyota Aqua,Toyota ,2015,2850000,83000,Hybrid
33005,Honda City,Honda ,2014,1550000,117000,Petrol
33006,Suzuki Alto,Suzuki ,2011,780000,87000,Petrol
33007,Daihatsu Cuore,Daihatsu ,2009,790000,80000,Petrol
33008,Suzuki Cultus,Suzuki ,2016,1180000,60000,Petrol
33009,Range Rover,Range ,2006,2400000,68000,Petrol
33010,Suzuki Liana,Suzuki ,2006,890000,80000,Petrol
33011,Toyota Corolla,Toyota ,1999,575000,111111,Diesel
33012,Suzuki Mehran,Suzuki ,2018,995000,31000,Petrol
33013,Toyota Passo,Toyota ,2012,1550000,85000,Petrol
33014,Toyota Corolla,Toyota ,2007,2230000,155000,Petrol
33015,Suzuki Mehran,Suzuki ,2015,800000,20000,Petrol
33016,Toyota Vitz,Toyota ,2014,1970000,60000,Petrol
33017,Toyota Hilux,Toyota ,2012,4500000,56000,Diesel
33018,Suzuki Potohar,Suzuki ,1990,650000,120000,Petrol
33019,Suzuki Mehran,Suzuki ,2012,610000,123456,Petrol
33020,Toyota Corolla,Toyota ,2013,1720000,66000,Petrol
33021,Suzuki Mehran,Suzuki ,2007,425000,54000,Petrol
33022,Honda City,Honda ,2016,1850000,70000,Petrol
33023,Suzuki Bolan,Suzuki ,2016,850000,80000,Petrol
33024,Suzuki Mehran,Suzuki ,2008,510000,66000,Petrol
33025,Honda Insight,Honda ,2018,6800000,8500,Hybrid
33026,Honda City,Honda ,2018,2400000,50000,Petrol
33027,Toyota Prado,Toyota ,2012,11500000,50000,Petrol
33028,Toyota Corolla,Toyota ,2002,1075000,153000,Petrol
33029,Toyota Passo,Toyota ,2006,1100000,100000,Petrol
33030,Toyota Vitz,Toyota ,2019,2600000,55000,Petrol
33031,Toyota Corolla,Toyota ,2015,1810000,114000,Petrol
33032,Suzuki Alto,Suzuki ,2019,1500000,6500,Petrol
33033,Toyota Prius,Toyota ,2010,2080000,70400,Petrol
33034,Suzuki Bolan,Suzuki ,2006,575000,100000,Petrol
33035,Toyota Corolla,Toyota ,2017,3075000,24000,Petrol
33036,Toyota Corolla,Toyota ,2010,2384000,71000,Petrol
33037,Suzuki Mehran,Suzuki ,2017,880000,42000,Petrol
33038,Toyota Prado,Toyota ,2010,10500000,61000,Petrol
33039,Suzuki Alto,Suzuki ,2015,1360000,16600,Petrol
33040,Suzuki Cultus,Suzuki ,2014,1025000,100000,Petrol
33041,Toyota Vitz,Toyota ,2012,1790000,123456,Petrol
33042,Daihatsu Mira,Daihatsu ,2007,945000,92000,Petrol
33043,Mazda 626,Mazda ,2013,1150000,12558,Petrol
33044,Honda Civic,Honda ,2004,950000,120000,Petrol
33045,Daihatsu Mira,Daihatsu ,2015,1425000,40000,Petrol
33046,Honda Vezel,Honda ,2016,5000000,28000,Petrol
33047,Honda Civic,Honda ,2014,2250000,90000,Petrol
33048,Suzuki Mehran,Suzuki ,2014,625000,27500,Petrol
33049,Suzuki Alto,Suzuki ,2019,1520000,14000,Petrol
33050,Toyota Hilux,Toyota ,2017,4200000,60000,Diesel
33051,Honda BR-V,Honda ,2017,2640000,36000,Petrol
33052,Suzuki Cultus,Suzuki ,2017,1556000,65452,Petrol
33053,United Bravo,United ,2019,770000,20000,Petrol
33054,Honda Civic,Honda ,2000,700000,197000,Petrol
33055,Toyota Prado,Toyota ,1996,3600000,60000,Petrol
33056,Suzuki Every,Suzuki ,2012,1350000,122000,Petrol
33057,Daihatsu Hijet,Daihatsu ,2015,1375000,34000,Petrol
33058,Suzuki Bolan,Suzuki ,2015,615000,65000,Petrol
33059,Toyota Corolla,Toyota ,2010,1350000,200000,Petrol
33060,Suzuki Mehran,Suzuki ,2013,650000,88000,Petrol
33061,Suzuki Cultus,Suzuki ,2005,500000,100000,Petrol
33062,Toyota Passo,Toyota ,2016,2400000,32000,Petrol
33063,Honda N,Honda ,2017,1830000,23000,Petrol
33064,Honda Fit,Honda ,2015,3050000,72000,Hybrid
33065,Suzuki Mehran,Suzuki ,2018,925000,50000,Petrol
33066,Suzuki Mehran,Suzuki ,2017,890000,67000,Petrol
33067,Toyota Corolla,Toyota ,2018,2770000,40000,Petrol
33068,Suzuki Every,Suzuki ,2012,1200000,127000,Petrol
33069,Toyota Prado,Toyota ,2011,11500000,82000,Petrol
33070,Suzuki Alto,Suzuki ,2016,1520000,7299,Petrol
33071,Toyota Corolla,Toyota ,2011,1420000,150000,Petrol
33072,Daewoo Racer,Daewoo ,1993,350000,200000,Petrol
33073,Suzuki Mehran,Suzuki ,2016,800000,43000,Petrol
33074,Suzuki Cultus,Suzuki ,2003,660000,80000,Petrol
33075,Suzuki Mehran,Suzuki ,2004,415000,65000,Petrol
33076,Suzuki Mehran,Suzuki ,2016,650000,62586,Petrol
33077,Suzuki Liana,Suzuki ,2010,1050000,102987,Petrol
33078,Suzuki Alto,Suzuki ,2008,640000,270000,Petrol
33079,Toyota Corolla,Toyota ,2007,1240000,164232,Petrol
33080,Toyota Land,Toyota ,1991,1595000,185000,Diesel
33081,Suzuki Mehran,Suzuki ,2015,775000,30000,Petrol
33082,Daihatsu Hijet,Daihatsu ,2012,1050000,63000,Petrol
33083,Toyota Corolla,Toyota ,2019,2930000,28500,Petrol
33084,Toyota Corolla,Toyota ,2016,2530000,52500,Petrol
33085,Toyota Corolla,Toyota ,2018,2650000,31000,Petrol
33086,Honda City,Honda ,2016,2050000,57550,Petrol
33087,Toyota Aqua,Toyota ,2013,2125000,106000,Petrol
33088,Toyota Corolla,Toyota ,2015,1970000,98000,Petrol
33089,Toyota Corolla,Toyota ,2014,1975000,89000,Petrol
33090,Suzuki Cultus,Suzuki ,2017,1575000,74000,Petrol
33091,Toyota Passo,Toyota ,2005,1130000,111111,Petrol
33092,Toyota Prius,Toyota ,2012,2700000,155000,Hybrid
33093,Daihatsu Cast,Daihatsu ,2015,1850000,33200,Petrol
33094,Toyota Corolla,Toyota ,2015,2300000,76000,Petrol
33095,Toyota Corolla,Toyota ,2017,2375000,44000,Petrol
33096,Suzuki Cultus,Suzuki ,2014,1025000,111000,Petrol
33097,Suzuki Swift,Suzuki ,2014,1500000,59000,Petrol
33098,Honda Accord,Honda ,2004,1300000,160000,Petrol
33099,Toyota Prado,Toyota ,1997,2650000,127000,Diesel
33100,Honda Vezel,Honda ,2014,3300000,51000,Petrol
33101,Toyota Vitz,Toyota ,2017,2500000,75815,Petrol
33102,Honda Civic,Honda ,2012,1790000,195000,Petrol
33103,Honda City,Honda ,2019,2400000,38000,Petrol
33104,Suzuki Cultus,Suzuki ,2010,850000,128000,Petrol
33105,Honda City,Honda ,2006,1200000,130000,Petrol
33106,Honda Fit,Honda ,2015,2500000,36000,Hybrid
33107,Honda CR-Z,Honda ,2010,2250000,67000,Petrol
33108,Honda Freed,Honda ,2016,3295000,16450,Hybrid
33109,Suzuki Bolan,Suzuki ,2014,690000,94949,Petrol
33110,Toyota Aqua,Toyota ,2014,2500000,113000,Petrol
33111,Toyota Corolla,Toyota ,2011,1475000,154000,Petrol
33112,Toyota Corolla,Toyota ,1999,1400000,220000,Petrol
33113,Daihatsu Mira,Daihatsu ,2013,1280000,95000,Petrol
33114,Suzuki Cultus,Suzuki ,2007,685000,125000,Petrol
33115,Toyota Vitz,Toyota ,2006,1340000,193000,Petrol
33116,Toyota Vitz,Toyota ,2008,1510000,80000,Petrol
33117,Mercedes Benz,Mercedes ,2014,31500000,29000,Petrol
33118,Nissan Sunny,Nissan ,2005,1050000,65000,Petrol
33119,Suzuki Bolan,Suzuki ,2010,660000,49000,Petrol
33120,Suzuki Mehran,Suzuki ,2013,660000,49000,Petrol
33121,Toyota Probox,Toyota ,2006,1355000,123566,Petrol
33122,Mercedes Benz,Mercedes ,2008,3100000,200000,Petrol
33123,Honda City,Honda ,2015,1950000,44000,Petrol
33124,Toyota Land,Toyota ,2015,23500000,26000,Petrol
33125,Toyota Aqua,Toyota ,2017,3100000,112642,Petrol
33126,Toyota Aqua,Toyota ,2015,2600000,55000,Petrol
33127,Toyota Hiace,Toyota ,2008,1599000,300000,Petrol
33128,Toyota Corolla,Toyota ,2014,1725000,138000,Petrol
33129,Suzuki Alto,Suzuki ,2016,1600000,25000,Petrol
33130,Toyota Vitz,Toyota ,2017,3000000,10000,Hybrid
33131,Toyota Prius,Toyota ,2010,2320000,103000,Petrol
33132,Toyota Corolla,Toyota ,2000,1000000,251000,Petrol
33133,Toyota Corolla,Toyota ,2017,3550000,25314,Petrol
33134,Toyota Aqua,Toyota ,2016,2725000,54000,Petrol
33135,Suzuki Mehran,Suzuki ,2017,855000,50000,Petrol
33136,Toyota Vitz,Toyota ,2017,2550000,76000,Petrol
33137,Toyota Fortuner,Toyota ,2014,4850000,58000,Petrol
33138,Toyota Belta,Toyota ,2007,1395000,133612,Petrol
33139,Toyota Corolla,Toyota ,2017,3525000,72604,Petrol
33140,Honda Accord,Honda ,2004,1500000,100000,Petrol
33141,Toyota Pixis,Toyota ,2014,1400000,80000,Petrol
33142,Daihatsu Mira,Daihatsu ,2011,1200000,95457,Petrol
33143,Honda Civic,Honda ,1995,540000,123000,Petrol
33144,Suzuki Mehran,Suzuki ,2017,820000,72000,Petrol
33145,Honda Civic,Honda ,2005,985000,99000,Petrol
33146,Suzuki Mehran,Suzuki ,2014,640000,100000,Petrol
33147,Toyota Corolla,Toyota ,2018,2825000,20188,Petrol
33148,Toyota Prado,Toyota ,2011,11000000,90000,Petrol
33149,Toyota Corolla,Toyota ,2017,2450000,69000,Petrol
33150,Honda City,Honda ,2018,2200000,45000,Petrol
33151,Suzuki Wagon,Suzuki ,2015,1300000,90000,Petrol
33152,Toyota Corolla,Toyota ,2016,2350000,84000,Petrol
33153,Suzuki Khyber,Suzuki ,1998,345000,90000,Petrol
33154,Suzuki Alto,Suzuki ,2019,1425000,15000,Petrol
33155,Suzuki Alto,Suzuki ,2004,430000,150000,Petrol
33156,Suzuki Mehran,Suzuki ,2012,435000,60000,Petrol
33157,Toyota Prius,Toyota ,2011,2425000,75000,Hybrid
33158,Daihatsu Move,Daihatsu ,2008,950000,142000,Petrol
33159,Toyota Aqua,Toyota ,2015,2750000,112000,Petrol
33160,Toyota Corolla,Toyota ,2000,900000,150000,Petrol
33161,Suzuki Cultus,Suzuki ,2012,885000,92000,Petrol
33162,Daihatsu Mira,Daihatsu ,2014,1550000,50000,Petrol
33163,Honda N,Honda ,2013,1450000,64500,Petrol
33164,Suzuki Wagon,Suzuki ,2017,925000,175000,Petrol
33165,Toyota Hilux,Toyota ,2013,4150000,87000,Diesel
33166,Honda Civic,Honda ,2011,1925000,91000,Petrol
33167,Mercedes Benz,Mercedes ,2007,3750000,55000,Petrol
33168,Toyota Vitz,Toyota ,2012,1575000,77000,Petrol
33169,Toyota Vitz,Toyota ,2003,1200000,200000,Petrol
33170,Suzuki Cultus,Suzuki ,2008,630000,120000,Petrol
33171,Suzuki Alto,Suzuki ,2019,980000,13000,Petrol
33172,Suzuki Swift,Suzuki ,2017,1800000,56600,Petrol
33173,Suzuki Alto,Suzuki ,2013,1225000,28000,Petrol
33174,Suzuki Mehran,Suzuki ,2018,950000,31768,Petrol
33175,Toyota Corolla,Toyota ,2009,1380000,200000,Petrol
33176,Suzuki Cultus,Suzuki ,2013,925000,28000,Petrol
33177,Honda City,Honda ,2018,2400000,90000,Petrol
33178,Toyota Land,Toyota ,2015,33000000,24000,Petrol
33179,Toyota Aqua,Toyota ,2016,2825000,39000,Hybrid
33180,Daihatsu Move,Daihatsu ,2016,1470000,45350,Petrol
33181,Toyota Vitz,Toyota ,2015,2250000,40000,Petrol
33182,Honda City,Honda ,2018,2230000,21000,Petrol
33183,Toyota Corolla,Toyota ,2016,2950000,77000,Hybrid
33184,Honda Civic,Honda ,2016,3450000,90000,Petrol
33185,Toyota Corolla,Toyota ,2011,1580000,124500,Petrol
33186,Honda Civic,Honda ,2008,1450000,128000,Petrol
33187,Honda Vezel,Honda ,2014,3500000,123000,Hybrid
33188,Honda N,Honda ,2017,1745000,42500,Petrol
33189,Honda City,Honda ,2017,2490000,49100,Petrol
33190,Suzuki Spacia,Suzuki ,2014,1180000,80000,Petrol
33191,Suzuki Cultus,Suzuki ,2013,925000,29000,Petrol
33192,Nissan Otti,Nissan ,2014,1000000,96000,Petrol
33193,Toyota Corolla,Toyota ,2007,1025000,107100,Petrol
33194,Toyota Vitz,Toyota ,2012,1750000,53000,Petrol
33195,Honda BR-V,Honda ,2017,2691000,36000,Petrol
33196,Toyota Aqua,Toyota ,2017,3050000,12500,Petrol
33197,Toyota Corolla,Toyota ,2011,1750000,95400,Petrol
33198,Suzuki Mehran,Suzuki ,2018,1100000,11000,Petrol
33199,Suzuki Mehran,Suzuki ,2018,1050000,27000,Petrol
33200,Toyota Aqua,Toyota ,2015,2545000,55000,Petrol
33201,Honda City,Honda ,2017,1975000,50000,Petrol
33202,Toyota Corolla,Toyota ,2017,2650000,81000,Petrol
33203,Suzuki Mehran,Suzuki ,2015,750000,69701,Petrol
33204,Toyota Coaster,Toyota ,2015,8900000,200000,Diesel
33205,Honda City,Honda ,2017,2490000,49100,Petrol
33206,Toyota Vitz,Toyota ,2010,1330000,77999,Petrol
33207,Daihatsu Cuore,Daihatsu ,2007,660000,132000,Petrol
33208,Honda City,Honda ,2015,1925000,44000,Petrol
33209,Honda Civic,Honda ,2005,970000,147000,Petrol
33210,Toyota Prado,Toyota ,2013,13300000,80000,Petrol
33211,Toyota Land,Toyota ,2016,25000000,55000,Petrol
33212,Toyota Corolla,Toyota ,2016,2500000,50000,Petrol
33213,Suzuki Cultus,Suzuki ,2019,1680000,11500,Petrol
33214,Suzuki Cultus,Suzuki ,2016,1225000,90000,Petrol
33215,Toyota Corolla,Toyota ,2010,1230000,97000,Petrol
33216,Toyota Corolla,Toyota ,2017,4100000,113000,Petrol
33217,Suzuki Wagon,Suzuki ,2015,1195000,153000,Petrol
33218,Suzuki Mehran,Suzuki ,2017,870000,61000,Petrol
33219,Toyota Corolla,Toyota ,2013,1850000,85000,Petrol
33220,Suzuki Khyber,Suzuki ,1999,450000,100000,Petrol
33221,Hyundai Santro,Hyundai ,2006,795000,201230,Petrol
33222,Toyota Corolla,Toyota ,2010,1645000,60000,Petrol
33223,Toyota Crown,Toyota ,1994,1100000,100000,Petrol
33224,Suzuki Alto,Suzuki ,2005,485000,80000,Petrol
33225,Honda Fit,Honda ,2015,2900000,130000,Hybrid
33226,Toyota Corolla,Toyota ,2010,1235000,76000,Petrol
33227,Suzuki Margalla,Suzuki ,1995,420000,98000,Petrol
33228,Suzuki Hustler,Suzuki ,2014,1600000,40000,Petrol
33229,Honda Civic,Honda ,2015,2770000,30000,Petrol
33230,Toyota Corolla,Toyota ,2017,3750000,28000,Petrol
33231,Honda City,Honda ,2009,1375000,143000,Petrol
33232,Honda City,Honda ,2019,2470000,18000,Petrol
33233,Suzuki Wagon,Suzuki ,2015,1420000,76000,Petrol
33234,Suzuki Cultus,Suzuki ,2008,775000,130000,Petrol
33235,Toyota Prado,Toyota ,1997,3000000,146000,Diesel
33236,Suzuki Alto,Suzuki ,2006,500000,135400,Petrol
33237,Toyota Crown,Toyota ,1994,820000,100000,Petrol
33238,Honda Civic,Honda ,2006,995000,136000,Petrol
33239,Honda City,Honda ,2018,2300000,65000,Petrol
33240,Honda City,Honda ,2006,995000,135000,Petrol
33241,Toyota Corolla,Toyota ,2012,1500000,92000,Petrol
33242,Toyota Corolla,Toyota ,2013,1500000,200000,Petrol
33243,Suzuki Cultus,Suzuki ,2016,1350000,31000,Petrol
33244,Toyota Prius,Toyota ,2010,2100000,100000,Hybrid
33245,Suzuki Mehran,Suzuki ,2007,720000,35000,Petrol
33246,Honda Civic,Honda ,2015,2240000,76500,Petrol
33247,Toyota Fortuner,Toyota ,2015,6000000,49500,Petrol
33248,Toyota Corolla,Toyota ,2018,2700000,61000,Petrol
33249,Toyota Surf,Toyota ,1996,2700000,120000,Petrol
33250,Honda City,Honda ,2019,2545000,14000,Petrol
33251,Toyota Corolla,Toyota ,1996,930000,120000,Petrol
33252,Toyota Aqua,Toyota ,2016,2850000,30000,Petrol
33253,Daihatsu Mira,Daihatsu ,2018,1950000,7000,Petrol
33254,Daihatsu Mira,Daihatsu ,2016,1575000,25000,Petrol
33255,Daihatsu Mira,Daihatsu ,2013,1320000,50000,Petrol
33256,Suzuki Swift,Suzuki ,2018,1825000,32000,Petrol
33257,Toyota Corolla,Toyota ,2014,2700000,106000,Petrol
33258,Suzuki Liana,Suzuki ,2012,1050000,120000,Petrol
33259,Toyota Prius,Toyota ,2014,2350000,100000,Petrol
33260,Suzuki Mehran,Suzuki ,2016,780000,129000,Petrol
33261,Honda Civic,Honda ,2014,2325000,85435,Petrol
33262,Suzuki Alto,Suzuki ,2011,630000,165000,Petrol
33263,Suzuki Wagon,Suzuki ,2016,1395000,96000,Petrol
33264,Suzuki Bolan,Suzuki ,2013,810000,75000,Petrol
33265,Toyota Passo,Toyota ,2016,1800000,50000,Petrol
33266,Toyota Hilux,Toyota ,2014,4300000,146044,Diesel
33267,Suzuki Cultus,Suzuki ,2007,715000,37000,Petrol
33268,Suzuki Alto,Suzuki ,2015,1450000,64000,Petrol
33269,Mitsubishi EK,Mitsubishi ,2014,1500000,27000,Petrol
33270,Honda N,Honda ,2012,1375000,65000,Petrol
33271,Toyota Corolla,Toyota ,2010,1430000,150000,Petrol
33272,Toyota Passo,Toyota ,2015,1985000,60000,Petrol
33273,Toyota Corolla,Toyota ,2014,1700000,130000,Petrol
33274,Suzuki Mehran,Suzuki ,2011,480000,135680,Petrol
33275,Toyota Tundra,Toyota ,2009,4500000,75000,Petrol
33276,Toyota Hiace,Toyota ,2015,4600000,40000,Petrol
33277,Toyota Land,Toyota ,2013,18500000,82000,Petrol
33278,Suzuki Mehran,Suzuki ,1998,265000,90000,Petrol
33279,Suzuki Mehran,Suzuki ,2007,485000,111111,Petrol
33280,Nissan Sunny,Nissan ,1998,430000,100000,Petrol
33281,Suzuki Mehran,Suzuki ,2005,430000,270000,Petrol
33282,Toyota Prado,Toyota ,2014,15000000,95000,Petrol
33283,Toyota Corolla,Toyota ,2016,2500000,87000,Petrol
33284,Suzuki Alto,Suzuki ,2012,630000,157600,Petrol
33285,Suzuki Alto,Suzuki ,2008,950000,100000,Petrol
33286,Suzuki Ravi,Suzuki ,2014,725000,100000,Petrol
33287,Toyota Corolla,Toyota ,2013,2020000,61000,Petrol
33288,Toyota Vitz,Toyota ,2017,3050000,49000,Petrol
33289,Daihatsu Mira,Daihatsu ,2014,1450000,80000,Petrol
33290,Toyota Land,Toyota ,2012,22500000,60000,Petrol
33291,Honda Vezel,Honda ,2018,5950000,8000,Petrol
33292,Honda Civic,Honda ,2004,1050000,122000,Petrol
33293,Suzuki Mehran,Suzuki ,2018,950000,16000,Petrol
33294,Suzuki Swift,Suzuki ,2016,1600000,94050,Petrol
33295,Honda City,Honda ,2017,2384000,23000,Petrol
33296,Toyota Prado,Toyota ,2003,5700000,82000,Petrol
33297,Suzuki Cultus,Suzuki ,2014,1185000,70000,Petrol
33298,Honda City,Honda ,2015,2150000,110000,Petrol
33299,Honda Vezel,Honda ,2014,4000000,50000,Petrol
33300,Toyota Vitz,Toyota ,2014,1800000,30000,Petrol
33301,Honda City,Honda ,2005,940000,100000,Petrol
33302,Toyota Corolla,Toyota ,2006,1700000,52000,Petrol
33303,Honda City,Honda ,2015,2150000,119000,Petrol
33304,Suzuki Cultus,Suzuki ,2014,1185000,90000,Petrol
33305,Suzuki Swift,Suzuki ,2016,2600000,25000,Petrol
33306,Toyota Vitz,Toyota ,2016,2275000,70000,Petrol
33307,Toyota Corolla,Toyota ,2015,2250000,72000,Petrol
33308,Suzuki Mehran,Suzuki ,2004,460000,123456,Petrol
33309,Toyota Prius,Toyota ,2012,2850000,80000,Petrol
33310,Toyota Corolla,Toyota ,2011,1650000,85000,Petrol
33311,Suzuki Wagon,Suzuki ,2014,1425000,75000,Petrol
33312,Honda Civic,Honda ,2009,1200000,143847,Petrol
33313,Suzuki Mehran,Suzuki ,2014,725000,55000,Petrol
33314,Honda City,Honda ,2018,2300000,42000,Petrol
33315,Toyota Pixis,Toyota ,2015,1450000,82000,Petrol
33316,Toyota Corolla,Toyota ,2011,1550000,91000,Diesel
33317,Suzuki Every,Suzuki ,2015,1370000,31000,Petrol
33318,Toyota Corolla,Toyota ,2016,2250000,102300,Petrol
33319,Nissan AD,Nissan ,2007,1575000,139000,Petrol
33320,Suzuki Bolan,Suzuki ,2019,1080000,3500,Petrol
33321,Suzuki Every,Suzuki ,2009,1060000,80000,Petrol
33322,Suzuki Mehran,Suzuki ,2018,1025000,15000,Petrol
33323,Toyota Premio,Toyota ,2007,2650000,99999,Petrol
33324,Toyota Fortuner,Toyota ,2019,7900000,9700,Petrol
33325,Suzuki Every,Suzuki ,2014,1450000,172000,Petrol
33326,Toyota Corolla,Toyota ,2010,1650000,110000,Petrol
33327,Suzuki Every,Suzuki ,2010,1300000,86000,Petrol
33328,Toyota Aqua,Toyota ,2015,2900000,21300,Petrol
33329,Mitsubishi Pajero,Mitsubishi ,2012,1300000,84000,Petrol
33330,Toyota Land,Toyota ,2000,4200000,176800,Diesel
33331,Suzuki Mehran,Suzuki ,2018,500000,90000,Petrol
33332,Honda Civic,Honda ,2006,1250000,60000,Petrol
33333,Suzuki Swift,Suzuki ,2018,1950000,24000,Petrol
33334,Toyota Vitz,Toyota ,2013,1775000,56800,Petrol
33335,Toyota Fortuner,Toyota ,2017,7650000,18000,Petrol
33336,Toyota Corolla,Toyota ,2016,2350000,86000,Petrol
33337,Honda Civic,Honda ,2014,2425000,61000,Petrol
33338,Suzuki Wagon,Suzuki ,2016,1315000,90000,Petrol
33339,Toyota Vitz,Toyota ,2016,2310000,78000,Petrol
33340,Audi A3,Audi ,2016,2384000,59000,Petrol
33341,Toyota Corolla,Toyota ,1995,850000,200000,Petrol
33342,Toyota Hiace,Toyota ,1990,1500000,120000,Petrol
33343,Honda Civic,Honda ,2009,1800000,200000,Petrol
33344,Toyota Vitz,Toyota ,2005,1185000,111111,Petrol
33345,Toyota Corolla,Toyota ,2011,1600000,135000,Petrol
33346,Toyota C-HR,Toyota ,2016,5700000,20600,Hybrid
33347,Suzuki Every,Suzuki ,2012,1050000,125000,Petrol
33348,Mercedes Benz,Mercedes ,2003,1900000,150000,Petrol
33349,Suzuki Cultus,Suzuki ,2018,1610000,70000,Petrol
33350,Honda Fit,Honda ,2016,2650000,59500,Hybrid
33351,Toyota Hiace,Toyota ,2014,2950000,132000,Petrol
33352,Toyota Corolla,Toyota ,2016,2395000,83000,Petrol
33353,Toyota Corolla,Toyota ,1999,780000,195000,Petrol
33354,Suzuki Cultus,Suzuki ,2005,535000,60000,Petrol
33355,Daihatsu Mira,Daihatsu ,2013,1300000,102000,Petrol
33356,Suzuki Wagon,Suzuki ,2018,1530000,40000,Petrol
33357,Honda Civic,Honda ,2011,1700000,142000,Petrol
33358,Toyota Aqua,Toyota ,2014,2380000,68500,Petrol
33359,Toyota Corolla,Toyota ,2018,3150000,16000,Petrol
33360,Suzuki Cultus,Suzuki ,2005,595000,70000,Petrol
33361,Toyota Hilux,Toyota ,2012,3900000,128000,Diesel
33362,Toyota Vitz,Toyota ,2010,1360000,137000,Petrol
33363,Toyota Corolla,Toyota ,2006,1900000,109000,Petrol
33364,Toyota Vitz,Toyota ,2002,1200000,117000,Petrol
33365,Toyota Corolla,Toyota ,2016,2600000,125000,Petrol
33366,Suzuki Mehran,Suzuki ,2019,1100000,26712,Petrol
33367,Suzuki Mehran,Suzuki ,2019,1050000,80000,Petrol
33368,Suzuki Cultus,Suzuki ,2007,630000,80000,Petrol
33369,Suzuki APV,Suzuki ,2012,1950000,100000,Petrol
